Type	Gene	RelativeLength
NonRT	YGR217W	0.0588235294117647
NonRT	YLR017W	0
NonRT	YLR297W	0.0149253731343284
NonRT	YNL165W	0.0120481927710843
NonRT	YDL169C	0.0789473684210526
NonRT	YMR319C	0
NonRT	YDL127W	0.0909090909090909
NonRT	YOR152C	0
NonRT	YDL136W	0.142857142857143
NonRT	YDL216C	0
NonRT	YBR068C	0.0909090909090909
NonRT	YFR028C	0.0967741935483871
NonRT	YHR126C	0.0588235294117647
NonRT	YHR008C	0.0588235294117647
NonRT	YOL001W	0
NonRT	YML111W	0.0714285714285714
NonRT	YMR016C	0
NonRT	YKL023W	0
NonRT	YBR133C	0.0306748466257669
NonRT	YGR229C	0.0551181102362205
NonRT	YOR092W	0.04
NonRT	YNR010W	0.0684931506849315
NonRT	YJR119C	0
NonRT	YDR047W	0.0256410256410256
NonRT	YPL001W	0.0684931506849315
NonRT	YBR159W	0.0149253731343284
NonRT	YOR350C	0
NonRT	YDR249C	0.00591715976331361
NonRT	YLR403W	0.0384615384615385
NonRT	YLR028C	0
NonRT	YLR286C	0.0588235294117647
NonRT	YDL044C	0
NonRT	YBR274W	0.0847457627118644
NonRT	YMR179W	0.0935960591133005
NonRT	YNL305C	0.0170068027210884
NonRT	YER081W	0.0172413793103448
NonRT	YDR148C	0.00478468899521531
NonRT	YJL059W	0.257731958762887
NonRT	YIL130W	0
NonRT	YEL044W	0.0458715596330275
NonRT	YGL108C	0.0036101083032491
NonRT	YBL066C	0.0862068965517241
NonRT	YBL051C	0.00558659217877095
NonRT	YGL023C	0
NonRT	YOR351C	0
NonRT	YJR068W	0
NonRT	YBR020W	0.0555555555555556
NonRT	YDL049C	0
NonRT	YAL019W	0.0181818181818182
NonRT	YDR484W	0
NonRT	YEL037C	0
NonRT	YCL027W	0
NonRT	YBR273C	0.0149253731343284
NonRT	YIL062C	0
NonRT	YML091C	0
NonRT	YAL017W	0.0263157894736842
NonRT	YOR372C	0
NonRT	YGL098W	0.142857142857143
NonRT	YMR199W	0
NonRT	YDL209C	0.0526315789473684
NonRT	YNL329C	0
NonRT	YCR093W	0
NonRT	YMR300C	0
NonRT	YLR008C	0
NonRT	YIL057C	0.0847457627118644
NonRT	YIL107C	0.184782608695652
NonRT	YHR024C	0.00588235294117647
NonRT	YLR120C	0
NonRT	YPR089W	0
NonRT	YPL039W	0
NonRT	YHR120W	0.0526315789473684
NonRT	YBL007C	0
NonRT	YMR194W	0
NonRT	YFL034C-A	0
NonRT	YGR068C	0.00518134715025907
NonRT	YPL075W	0.0588235294117647
NonRT	YPL017C	0
NonRT	YGR163W	0
NonRT	YML004C	0.024390243902439
NonRT	YMR202W	0.114285714285714
NonRT	YGR292W	0
NonRT	YOR140W	0.117647058823529
NonRT	YHR172W	0.00892857142857143
NonRT	YEL029C	0
NonRT	YDR058C	0
NonRT	YLR250W	0
NonRT	YGR245C	0.0434782608695652
NonRT	YNL040W	0.0169491525423729
NonRT	YGL161C	0.0120481927710843
NonRT	YPR144C	0
NonRT	YOR359W	0
NonRT	YGR070W	0
NonRT	YPL029W	0
NonRT	YLR116W	0.00689655172413793
NonRT	YDR197W	0.0588235294117647
NonRT	YJR144W	0.148936170212766
NonRT	YPL172C	0
NonRT	YMR083W	0
NonRT	YGR086C	0
NonRT	YMR156C	0.0588235294117647
NonRT	YHR205W	0.0256410256410256
NonRT	YGR281W	0
NonRT	YCR048W	0.012987012987013
NonRT	YKL182W	0
NonRT	YDL065C	0.0232558139534884
NonRT	YMR126C	0.0588235294117647
NonRT	YDR175C	0.00680272108843537
NonRT	YDR428C	0
NonRT	YER032W	0
NonRT	YGR194C	0
NonRT	YGR078C	0.0153846153846154
NonRT	YHR163W	0.0126582278481013
NonRT	YMR265C	0
NonRT	YIL162W	0
NonRT	YOR222W	0
NonRT	YBL103C	0
NonRT	YIL052C	0
NonRT	YKL108W	0
NonRT	YMR059W	0
NonRT	YLR382C	0.0344827586206897
NonRT	YBR242W	0
NonRT	YBL021C	0.024390243902439
NonRT	YNL246W	0
NonRT	YOL030W	0
NonRT	YER012W	0
NonRT	YLR301W	0
NonRT	YPR139C	0.04
NonRT	YPL202C	0
NonRT	YDR458C	0.00826446280991736
NonRT	YJR072C	0.0126582278481013
NonRT	YDR267C	0
NonRT	YJL019W	0.0285714285714286
NonRT	YIL020C	0.05
NonRT	YNL063W	0.0653266331658292
NonRT	YFR044C	0.0136986301369863
NonRT	YFL023W	0.012987012987013
NonRT	YIL129C	0.0062111801242236
NonRT	YBR150C	0.0344827586206897
NonRT	YGL176C	0.050251256281407
NonRT	YDR245W	0.0184049079754601
NonRT	YDR212W	0
NonRT	YMR185W	0.0120481927710843
NonRT	YJL091C	0
NonRT	YDR065W	0.0769230769230769
NonRT	YOR254C	0
NonRT	YHR174W	0
NonRT	YLR441C	0
NonRT	YBR204C	0.0909090909090909
NonRT	YLR283W	0.0140845070422535
NonRT	YGL174W	0.0909090909090909
NonRT	YGR145W	0
NonRT	YDR061W	0.0506329113924051
NonRT	YGR199W	0
NonRT	YBL005W	0.0547945205479452
NonRT	YIL108W	0
NonRT	YDR404C	0.0206378986866792
NonRT	YOR058C	0
NonRT	YBL104C	0.03125
NonRT	YBR095C	0
NonRT	YIL004C	0.142857142857143
NonRT	YBR084W	0
NonRT	YKL203C	0
NonRT	YKL221W	0.02
NonRT	YHR085W	0.00970873786407767
NonRT	YOR301W	0.00278551532033426
NonRT	YDL210W	0.0526315789473684
NonRT	YDR168W	0
NonRT	YKR052C	0.0217391304347826
NonRT	YNL308C	0.0526315789473684
NonRT	YOL089C	0
NonRT	YOR171C	0.00934579439252336
NonRT	YIL050W	0.004739336492891
NonRT	YLR043C	0.037593984962406
NonRT	YBL099W	0.0588235294117647
NonRT	YOR237W	0
NonRT	YPL217C	0.0588235294117647
NonRT	YNR009W	0.0226244343891403
NonRT	YGL194C	0
NonRT	YOR106W	0
NonRT	YMR236W	0.021978021978022
NonRT	YDR044W	0.0344827586206897
NonRT	YNL314W	0
NonRT	YLR118C	0
NonRT	YDR387C	0
NonRT	YIL071C	0.00806451612903226
NonRT	YDR169C	0.0188679245283019
NonRT	YER178W	0.432432432432432
NonRT	YDR514C	0
NonRT	YIR019C	0
NonRT	YDR124W	0
NonRT	YKR061W	0
NonRT	YOR338W	0.0384615384615385
NonRT	YER088C	0.0285714285714286
NonRT	YOR334W	0
NonRT	YGR256W	0.00200400801603206
NonRT	YPR021C	0.0654205607476635
NonRT	YMR107W	0.00735294117647059
NonRT	YCL063W	0.0131926121372032
NonRT	YJL192C	0
NonRT	YHR177W	0.037037037037037
NonRT	YBR039W	0
NonRT	YIR027C	0.0212765957446809
NonRT	YPR036W	0
NonRT	YIL007C	0.0188679245283019
NonRT	YOR030W	0.00408163265306122
NonRT	YPL267W	0.0909090909090909
NonRT	YOL051W	0.0452961672473868
NonRT	YMR243C	0
NonRT	YDR188W	0
NonRT	YEL023C	0
NonRT	YNL045W	0
NonRT	YPR141C	0.0909090909090909
NonRT	YJR061W	0.0588235294117647
NonRT	YIL104C	0
NonRT	YLL035W	0.015625
NonRT	YNL282W	0.0116279069767442
NonRT	YLR424W	0.0526315789473684
NonRT	YBR243C	0
NonRT	YDR520C	0.0232558139534884
NonRT	YNL212W	0.106382978723404
NonRT	YMR234W	0.0638297872340425
NonRT	YGL212W	0.0467289719626168
NonRT	YJL134W	0.147058823529412
NonRT	YLR454W	0.0112359550561798
NonRT	YDR080W	0.121951219512195
NonRT	YKL064W	0
NonRT	YNR023W	0
NonRT	YPL253C	0
NonRT	YBR096W	0.0103092783505155
NonRT	YJR042W	0.0178571428571429
NonRT	YGR150C	0
NonRT	YDR089W	0.010752688172043
NonRT	YGL180W	0
NonRT	YBR146W	0
NonRT	YDR017C	0.0050251256281407
NonRT	YDR085C	0.0588235294117647
NonRT	YHR011W	0
NonRT	YPL043W	0
NonRT	YDL235C	0.00540540540540541
NonRT	YLR278C	0.125
NonRT	YGL158W	0.0344827586206897
NonRT	YLR348C	0.1
NonRT	YDL002C	0.0140845070422535
NonRT	YAL028W	0.287128712871287
NonRT	YNL278W	0
NonRT	YNL173C	0.0163934426229508
NonRT	YLR196W	0.0232558139534884
NonRT	YMR306W	0.0909090909090909
NonRT	YDL059C	0.0526315789473684
NonRT	YOR329C	0
NonRT	YJR116W	0.0151187904967603
NonRT	YHL004W	0
NonRT	YBR073W	0
NonRT	YDR449C	0.0169491525423729
NonRT	YDL088C	0
NonRT	YBR215W	0.157894736842105
NonRT	YNL161W	0.0810810810810811
NonRT	YDR435C	0.0103092783505155
NonRT	YDL052C	0.0204081632653061
NonRT	YFR031C	0.152173913043478
NonRT	YMR144W	0.0169491525423729
NonRT	YDR161W	0
NonRT	YER062C	0.0666666666666667
NonRT	YCR068W	0.00636942675159236
NonRT	YCR094W	0.024390243902439
NonRT	YOR285W	0
NonRT	YLR253W	0.00325732899022801
NonRT	YJL001W	0
NonRT	YLL022C	0
NonRT	YGL237C	0.0344827586206897
NonRT	YHR067W	0.0172413793103448
NonRT	YJL012C	0.0294117647058824
NonRT	YER126C	0.00225733634311512
NonRT	YLR201C	0.069620253164557
NonRT	YPL031C	0.012987012987013
NonRT	YJL098W	0.0769230769230769
NonRT	YBR059C	0
NonRT	YHR091C	0.142857142857143
NonRT	YML066C	0.024390243902439
NonRT	YDR501W	0.00719424460431655
NonRT	YNL088W	0.0204081632653061
NonRT	YKR043C	0.025
NonRT	YDR400W	0.0769230769230769
NonRT	YDR137W	0
NonRT	YBR231C	0.04
NonRT	YDL120W	0.0140845070422535
NonRT	YER082C	0
NonRT	YLR151C	0.0105263157894737
NonRT	YFR021W	0.00917431192660551
NonRT	YML121W	0.0588235294117647
NonRT	YNL033W	0
NonRT	YGR087C	0.111111111111111
NonRT	YGR244C	0
NonRT	YGL255W	0.0333333333333333
NonRT	YNL036W	0
NonRT	YOR016C	0.028169014084507
NonRT	YKR071C	0.0357142857142857
NonRT	YML065W	0
NonRT	YAR003W	0.181818181818182
NonRT	YGR223C	0.032258064516129
NonRT	YMR267W	0.0149253731343284
NonRT	YPL093W	0
NonRT	YJR034W	0.0212765957446809
NonRT	YNL077W	0.0782122905027933
NonRT	YPL160W	0
NonRT	YGL185C	0
NonRT	YDR456W	0.0434782608695652
NonRT	YKL175W	0
NonRT	YGL190C	0
NonRT	YMR262W	0.230769230769231
NonRT	YOR101W	0.166666666666667
NonRT	YGL005C	0.04
NonRT	YNL125C	0
NonRT	YBL019W	0
NonRT	YBR043C	0.00613496932515337
NonRT	YDL231C	0
NonRT	YML101C	0.0526315789473684
NonRT	YOL094C	0.029585798816568
NonRT	YPR007C	0
NonRT	YMR077C	0.0120481927710843
NonRT	YMR108W	0.135135135135135
NonRT	YIL067C	0.0625
NonRT	YJL033W	0
NonRT	YPL126W	0
NonRT	YEL041W	0.0232558139534884
NonRT	YLL036C	0
NonRT	YGL208W	0
NonRT	YKR099W	0.00970873786407767
NonRT	YGL025C	0.0328638497652582
NonRT	YBR171W	0.00552486187845304
NonRT	YDL005C	0
NonRT	YDL056W	0.230769230769231
NonRT	YML120C	0.015625
NonRT	YOR384W	0.0181818181818182
NonRT	YLL021W	0
NonRT	YGR048W	0.00671140939597315
NonRT	YOL149W	0
NonRT	YOL154W	0
NonRT	YER165W	0
NonRT	YNR056C	0.5
NonRT	YNL327W	0
NonRT	YOR130C	0
NonRT	YER016W	0.0909090909090909
NonRT	YPL099C	0
NonRT	YDL039C	0.00671140939597315
NonRT	YNL242W	0.0434782608695652
NonRT	YMR058W	0
NonRT	YNL297C	0.0126582278481013
NonRT	YOL078W	0.0454545454545455
NonRT	YAL018C	0.0136986301369863
NonRT	YEL002C	0
NonRT	YJL156C	0.00338983050847458
NonRT	YMR166C	0
NonRT	YPL050C	0
NonRT	YDR510W	0.0588235294117647
NonRT	YLR142W	0.0471698113207547
NonRT	YLR104W	0.0234113712374582
NonRT	YNL222W	0.012987012987013
NonRT	YKR051W	0.6
NonRT	YLR291C	0
NonRT	YBR293W	0.263157894736842
NonRT	YLR412W	0.0149253731343284
NonRT	YNL074C	0.032258064516129
NonRT	YNR067C	0
NonRT	YML021C	0
NonRT	YER038C	0
NonRT	YNL044W	0.00662251655629139
NonRT	YER173W	0
NonRT	YOR190W	0
NonRT	YML048W	0
NonRT	YBR130C	0
NonRT	YPR072W	0.00277008310249307
NonRT	YDR418W	0
NonRT	YHL034C	0.010989010989011
NonRT	YLR183C	0
NonRT	YIR024C	0
NonRT	YCR038C	0.032258064516129
NonRT	YJR040W	0
NonRT	YOR059C	0.0126582278481013
NonRT	YGR173W	0
NonRT	YIL158W	0
NonRT	YNR002C	0.0232558139534884
NonRT	YOR027W	0
NonRT	YHR164C	0.2
NonRT	YDR462W	0
NonRT	YMR273C	0.00505902192242833
NonRT	YJL162C	0
NonRT	YPR080W	0
NonRT	YOL019W	0.0588235294117647
NonRT	YGL127C	0.015625
NonRT	YLR266C	0
NonRT	YKR076W	0
NonRT	YEL007W	0
NonRT	YMR285C	0.0120481927710843
NonRT	YBR104W	0
NonRT	YPL263C	0.0285714285714286
NonRT	YER096W	0
NonRT	YDR311W	0.0169491525423729
NonRT	YIL128W	0
NonRT	YJL046W	0
NonRT	YLR228C	0
NonRT	YKL056C	0
NonRT	YPL037C	0
NonRT	YDR459C	0.0113636363636364
NonRT	YNR004W	0
NonRT	YGL068W	0
NonRT	YOR357C	0.0188679245283019
NonRT	YOR007C	0.111111111111111
NonRT	YBR105C	0.0276243093922652
NonRT	YDL013W	0
NonRT	YJR052W	0
NonRT	YNL194C	0.012987012987013
NonRT	YPL012W	0.0181818181818182
NonRT	YBL047C	0.033175355450237
NonRT	YNR072W	0
NonRT	YBR154C	0.0136986301369863
NonRT	YKL048C	0.0131578947368421
NonRT	YPL156C	0.00478468899521531
NonRT	YJL020C	0.0175438596491228
NonRT	YLR251W	0
NonRT	YGR113W	0.0099009900990099
NonRT	YGL008C	0
NonRT	YBR253W	0.0709677419354839
NonRT	YCR020C	0.0256410256410256
NonRT	YLR212C	0
NonRT	YHR060W	0.0105263157894737
NonRT	YJR141W	0
NonRT	YDR361C	0.032258064516129
NonRT	YNL027W	0.0588235294117647
NonRT	YHL038C	0.032258064516129
NonRT	YPL070W	0.0689655172413793
NonRT	YOL111C	0
NonRT	YDR075W	0.033112582781457
NonRT	YFL034C-B	0
NonRT	YIL139C	0
NonRT	YDR254W	0.131578947368421
NonRT	YNL301C	0
NonRT	YPL005W	0
NonRT	YDL224C	0
NonRT	YKL188C	0
NonRT	YGR090W	0
NonRT	YKL062W	0.2
NonRT	YER044C	0
NonRT	YLL049W	0.26
NonRT	YNL315C	0.142857142857143
NonRT	YKL216W	0
NonRT	YDR162C	0.0099009900990099
NonRT	YCR059C	0
NonRT	YDL183C	0.027027027027027
NonRT	YKR046C	0
NonRT	YER140W	0.00460829493087558
NonRT	YCL039W	0.0153846153846154
NonRT	YPL069C	0.0136986301369863
NonRT	YOR386W	0.0909090909090909
NonRT	YNL042W	0.00598802395209581
NonRT	YDR171W	0.0344827586206897
NonRT	YHR207C	0.027027027027027
NonRT	YPL151C	0
NonRT	YDR479C	0
NonRT	YPL157W	0
NonRT	YAL034W-A	0.0149253731343284
NonRT	YOR258W	0
NonRT	YNR057C	0
NonRT	YIL015W	0
NonRT	YHR127W	0.0300751879699248
NonRT	YNL328C	0
NonRT	YGL055W	0
NonRT	YLR072W	0.02
NonRT	YHR111W	0
NonRT	YBR288C	0.0227272727272727
NonRT	YOR347C	0
NonRT	YGL065C	0
NonRT	YHR013C	0
NonRT	YOR307C	0.0344827586206897
NonRT	YNL144C	0.0204081632653061
NonRT	YIR038C	0
NonRT	YPL193W	0
NonRT	YDR347W	0.0294117647058824
NonRT	YGR208W	0.384615384615385
NonRT	YDR201W	0.0078125
NonRT	YKR078W	0
NonRT	YLR027C	0
NonRT	YOR275C	0.00598802395209581
NonRT	YGL245W	0
NonRT	YML077W	0.0169491525423729
NonRT	YHR058C	0.00840336134453781
NonRT	YPR181C	0.012987012987013
NonRT	YBR106W	0.1
NonRT	YHR018C	0.166666666666667
NonRT	YMR304W	0.00408163265306122
NonRT	YDL211C	0
NonRT	YPL078C	0
NonRT	YDR273W	0.088
NonRT	YOL007C	0.0526315789473684
NonRT	YDR399W	0
NonRT	YLR064W	0.0943396226415094
NonRT	YGL045W	0
NonRT	YGR192C	0
NonRT	YDL078C	0.0099009900990099
NonRT	YDR524C	0
NonRT	YOL041C	0
NonRT	YHR200W	0
NonRT	YGR270W	0.05
NonRT	YPR125W	0
NonRT	YEL046C	0
NonRT	YGR136W	0.0169491525423729
NonRT	YPL161C	0.0985915492957746
NonRT	YMR145C	0
NonRT	YDR300C	0
NonRT	YLL031C	0.0232558139534884
NonRT	YLR229C	0
NonRT	YPL096W	0
NonRT	YML038C	0.189189189189189
NonRT	YJL082W	0
NonRT	YIL006W	0.12
NonRT	YLR392C	0
NonRT	YGR075C	0
NonRT	YDR316W	0
NonRT	YKR020W	0.00613496932515337
NonRT	YHR068W	0
NonRT	YGL160W	0.00699300699300699
NonRT	YGR042W	0.0169491525423729
NonRT	YDR430C	0
NonRT	YDR522C	0
NonRT	YDL089W	0
NonRT	YEL062W	0.0316742081447964
NonRT	YBR026C	0
NonRT	YLR143W	0
NonRT	YMR125W	0
NonRT	YLR126C	0.0175438596491228
NonRT	YGL086W	0.0285714285714286
NonRT	YNL129W	0
NonRT	YGL048C	0
NonRT	YBR083W	0
NonRT	YJR012C	0
NonRT	YGR169C	0.0909090909090909
NonRT	YDR341C	0
NonRT	YMR074C	0
NonRT	YHR138C	0.0384615384615385
NonRT	YMR269W	0
NonRT	YFL021W	0.0163934426229508
NonRT	YEL053C	0
NonRT	YHL020C	0
NonRT	YLR452C	0.0588235294117647
NonRT	YMR005W	0
NonRT	YLR363C	0.0116279069767442
NonRT	YIL023C	0.00413223140495868
NonRT	YGL115W	0.0126582278481013
NonRT	YKL138C	0
NonRT	YGL002W	0.024390243902439
NonRT	YOR312C	0
NonRT	YNL230C	0
NonRT	YHL028W	0
NonRT	YPR199C	0
NonRT	YMR313C	0.0985915492957746
NonRT	YBR077C	0
NonRT	YLR361C	0
NonRT	YOR298W	0
NonRT	YDR380W	0.00970873786407767
NonRT	YDL177C	0.024390243902439
NonRT	YOL084W	0
NonRT	YDR060W	0
NonRT	YLR069C	0.0103092783505155
NonRT	YGR149W	0.108433734939759
NonRT	YPL213W	0
NonRT	YLL041C	0.0181818181818182
NonRT	YPL203W	0
NonRT	YNR021W	0.025
NonRT	YGR080W	0
NonRT	YBR195C	0.0075187969924812
NonRT	YPL191C	0.0112359550561798
NonRT	YMR013C	0.0434782608695652
NonRT	YFL038C	0.0149253731343284
NonRT	YPL088W	0
NonRT	YIL037C	0
NonRT	YPL240C	0
NonRT	YGL145W	0.00884955752212389
NonRT	YNL004W	0
NonRT	YPR060C	0.0769230769230769
NonRT	YEL018W	0.0178571428571429
NonRT	YEL043W	0
NonRT	YLR323C	0.133333333333333
NonRT	YPL053C	0.037037037037037
NonRT	YGL172W	0
NonRT	YJR070C	0
NonRT	YKL162C	0.0588235294117647
NonRT	YHL027W	0.088
NonRT	YMR290C	0
NonRT	YDL021W	0
NonRT	YPL211W	0.00465116279069767
NonRT	YDR452W	0.0333333333333333
NonRT	YBR074W	0
NonRT	YBL071W-A	0
NonRT	YAL038W	0
NonRT	YMR024W	0
NonRT	YDL018C	0.0204081632653061
NonRT	YLR147C	0
NonRT	YIL061C	0
NonRT	YHR187W	0
NonRT	YKR015C	0
NonRT	YDL060W	0.2
NonRT	YLR320W	0.0625
NonRT	YIL069C	0.00398406374501992
NonRT	YIL085C	0.101449275362319
NonRT	YHR075C	0.0769230769230769
NonRT	YNL289W	0.008
NonRT	YJR105W	0
NonRT	YER161C	0.0338983050847458
NonRT	YNR036C	0.0196078431372549
NonRT	YMR111C	0.0344827586206897
NonRT	YJL096W	0.0721649484536082
NonRT	YBR136W	0
NonRT	YKL059C	0.0555555555555556
NonRT	YMR090W	0.0571428571428571
NonRT	YGR119C	0
NonRT	YER121W	0
NonRT	YJL204C	0
NonRT	YNL154C	0
NonRT	YGR209C	0.363636363636364
NonRT	YBL064C	0
NonRT	YKL029C	0.0408163265306122
NonRT	YPR106W	0
NonRT	YNL039W	0
NonRT	YDL149W	0
NonRT	YLR007W	0.0053475935828877
NonRT	YDR009W	0
NonRT	YBR282W	0
NonRT	YGR187C	0
NonRT	YPL269W	0
NonRT	YER013W	0.0588235294117647
NonRT	YER060W	0
NonRT	YHR137W	0.0515463917525773
NonRT	YGR058W	0
NonRT	YIL008W	0.0769230769230769
NonRT	YBR192W	0
NonRT	YDR279W	0
NonRT	YBL009W	0.0181818181818182
NonRT	YER029C	0
NonRT	YLR243W	0
NonRT	YOL048C	0
NonRT	YJL025W	0.02
NonRT	YDR246W	0
NonRT	YDR427W	0.0476190476190476
NonRT	YLR187W	0.129411764705882
NonRT	YDL024C	0.5
NonRT	YNL163C	0.0454545454545455
NonRT	YMR137C	0.125
NonRT	YMR228W	0.0344827586206897
NonRT	YOL148C	0
NonRT	YJR069C	0
NonRT	YDR411C	0.0161290322580645
NonRT	YIL066C	0.0140845070422535
NonRT	YNL061W	0
NonRT	YDR309C	0.027027027027027
NonRT	YER095W	0.00268096514745308
NonRT	YCR054C	0
NonRT	YDR499W	0.0886075949367089
NonRT	YKR004C	0
NonRT	YJL063C	0.04
NonRT	YMR206W	0
NonRT	YER092W	0.00869565217391304
NonRT	YLR410W	0
NonRT	YBR101C	0
NonRT	YIL042C	0
NonRT	YOL004W	0.0172413793103448
NonRT	YHR112C	0.012987012987013
NonRT	YGL029W	0.156626506024096
NonRT	YJR060W	0
NonRT	YDR437W	0
NonRT	YHL022C	0
NonRT	YGR017W	0.0126582278481013
NonRT	YGL175C	0.00840336134453781
NonRT	YIL124W	0.00591715976331361
NonRT	YGR234W	0.0655737704918033
NonRT	YKL028W	0.0153846153846154
NonRT	YPR173C	0
NonRT	YAL011W	0
NonRT	YPR137W	0.083743842364532
NonRT	YJL108C	0
NonRT	YLR238W	0
NonRT	YNL067W	0.0487804878048781
NonRT	YLR020C	0
NonRT	YEL016C	0.00884955752212389
NonRT	YPL060W	0.111111111111111
NonRT	YER087W	0.00719424460431655
NonRT	YOL087C	0
NonRT	YNL304W	0.0385756676557863
NonRT	YHR056C	0
NonRT	YNL092W	0.0588235294117647
NonRT	YKL033W	0.0421052631578947
NonRT	YPL152W	0.00518134715025907
NonRT	YLR427W	0
NonRT	YLR049C	0.0196078431372549
NonRT	YGL243W	0.032258064516129
NonRT	YNL208W	0.0163934426229508
NonRT	YER055C	0
NonRT	YJR123W	0
NonRT	YHR065C	0
NonRT	YNL128W	0
NonRT	YDR405W	0.159090909090909
NonRT	YGL163C	0
NonRT	YMR139W	0
NonRT	YDL217C	0.0204081632653061
NonRT	YJR002W	0.0188679245283019
NonRT	YJL157C	0.2
NonRT	YER120W	0
NonRT	YGL207W	0
NonRT	YDR516C	0.00492610837438424
NonRT	YPL106C	0
NonRT	YPR191W	0.0131578947368421
NonRT	YMR241W	0.0217391304347826
NonRT	YOR147W	0
NonRT	YLR396C	0.0176991150442478
NonRT	YPL243W	0.00840336134453781
NonRT	YDL109C	0.0344827586206897
NonRT	YBR018C	0.0655737704918033
NonRT	YLR440C	0.102473498233216
NonRT	YBR054W	0
NonRT	YPL270W	0
NonRT	YNL164C	0
NonRT	YNL062C	0.0204081632653061
NonRT	YMR298W	0
NonRT	YML106W	0
NonRT	YMR037C	0
NonRT	YKL094W	0
NonRT	YHR012W	0.0476190476190476
NonRT	YOR066W	0
NonRT	YDR497C	0
NonRT	YLR367W	0.0434782608695652
NonRT	YJR147W	0.0102040816326531
NonRT	YDR041W	0.0161290322580645
NonRT	YDR409W	0
NonRT	YMR272C	0.0161290322580645
NonRT	YJL039C	0.354838709677419
NonRT	YKL143W	0
NonRT	YDL081C	0
NonRT	YIL019W	0
NonRT	YDR390C	0
NonRT	YNL041C	0
NonRT	YDL201W	0
NonRT	YNL200C	0
NonRT	YER073W	0
NonRT	YGR144W	0
NonRT	YEL006W	0
NonRT	YJR007W	0
NonRT	YBR053C	0.0075187969924812
NonRT	YOR269W	0.0140845070422535
NonRT	YPL163C	0.0232558139534884
NonRT	YDR500C	0
NonRT	YLL003W	0.212121212121212
NonRT	YMR258C	0.0909090909090909
NonRT	YML125C	0
NonRT	YML069W	0
NonRT	YOL057W	0
NonRT	YKL145W	0.0167364016736402
NonRT	YFR030W	0.00432900432900433
NonRT	YIL150C	0.0204081632653061
NonRT	YDL126C	0
NonRT	YDL006W	0.0238095238095238
NonRT	YMR025W	0.00869565217391304
NonRT	YOR227W	0.00346020761245675
NonRT	YGR287C	0.0169491525423729
NonRT	YDL233W	0
NonRT	YOR362C	0
NonRT	YMR276W	0.0769230769230769
NonRT	YGR061C	0.032258064516129
NonRT	YBR049C	0
NonRT	YML124C	0.157894736842105
NonRT	YPL246C	0
NonRT	YDL178W	0.25
NonRT	YOR111W	0
NonRT	YLR152C	0
NonRT	YNL240C	0.04
NonRT	YMR096W	0
NonRT	YKL019W	0
NonRT	YGR168C	0.0232558139534884
NonRT	YJL048C	0.00675675675675676
NonRT	YGL250W	0
NonRT	YDL147W	0
NonRT	YKL191W	0
NonRT	YJR135C	0.0377358490566038
NonRT	YBR102C	0.0099009900990099
NonRT	YIR013C	0
NonRT	YDR144C	0
NonRT	YIL094C	0.0588235294117647
NonRT	YMR032W	0
NonRT	YPL112C	0.024390243902439
NonRT	YAL049C	0.0136986301369863
NonRT	YMR078C	0
NonRT	YJL085W	0
NonRT	YKL209C	0.0169491525423729
NonRT	YKL128C	0.0161290322580645
NonRT	YMR010W	0.00699300699300699
NonRT	YBR193C	0
NonRT	YCR023C	0.012987012987013
NonRT	YDL086W	0
NonRT	YOR201C	0.0316742081447964
NonRT	YPR109W	0
NonRT	YIL038C	0
NonRT	YDR001C	0
NonRT	YPL137C	0.0188679245283019
NonRT	YPL233W	0
NonRT	YOR315W	0.0062111801242236
NonRT	YNL010W	0
NonRT	YJL070C	0.0738255033557047
NonRT	YIL087C	0.0434782608695652
NonRT	YKR100C	0
NonRT	YHR061C	0.0663265306122449
NonRT	YHR104W	0
NonRT	YLL008W	0
NonRT	YPL111W	0.0476190476190476
NonRT	YGL146C	0.0256410256410256
NonRT	YBR182C	0
NonRT	YMR054W	0
NonRT	YOL036W	0.00395256916996047
NonRT	YMR231W	0
NonRT	YDL139C	0.0510948905109489
NonRT	YPR100W	0
NonRT	YNR033W	0.0285714285714286
NonRT	YKL149C	0.0172413793103448
NonRT	YBL093C	0
NonRT	YOL009C	0
NonRT	YER124C	0.0588235294117647
NonRT	YGR253C	0
NonRT	YOL158C	0
NonRT	YDR055W	0
NonRT	YMR190C	0.0344827586206897
NonRT	YDL110C	0.0445859872611465
NonRT	YNL187W	0
NonRT	YOR049C	0
NonRT	YNL274C	0
NonRT	YIL044C	0.132075471698113
NonRT	YGR135W	0
NonRT	YJR032W	0.0188679245283019
NonRT	YDR419W	0
NonRT	YBR011C	0.210526315789474
NonRT	YBR110W	0.0169491525423729
NonRT	YOR009W	0
NonRT	YGR089W	0.0204081632653061
NonRT	YLR247C	0.00934579439252336
NonRT	YDR266C	0.0285714285714286
NonRT	YPL208W	0.125
NonRT	YML051W	0.0204081632653061
NonRT	YOR319W	0.027027027027027
NonRT	YGL117W	0
NonRT	YCL014W	0.04
NonRT	YLR371W	0.0344827586206897
NonRT	YDL051W	0
NonRT	YLL040C	0
NonRT	YKR070W	0
NonRT	YHR081W	0.0212765957446809
NonRT	YJL072C	0.0930232558139535
NonRT	YDR090C	0.0588235294117647
NonRT	YPL256C	0
NonRT	YNL024C	0
NonRT	YOR070C	0.0344827586206897
